"Id"	"name_prof"	"cod"
"659"	"Дюшекчия"	"7446"
"660"	"Еколог, биолог"	"2211"
"661"	"Екперт, външнотърговски отношения"	"2414"
"662"	"Екскурзовод  / туристическа агенция (бюро)"	"5115"
"663"	"Екскурзовод / музей, художествена галерия"	"5116"
"664"	"Екскурзовод, пътнически превози"	"5115"
"665"	"Екскурзовод, разглеждане на забележителности"	"5115"
"667"	"Експедитор"	"4133"
"668"	"Експериментатор на плавателни съдове"	"3156"
"669"	"Експерт / връзки с обществеността"	"2415"
"670"	"Експерт / държавна администрация"	"2472"
"671"	"Експерт / изложби и панаири"	"2415"
"673"	"Експерт / туроператор"	"2415"
"674"	"Експерт / финансова къща"	"2411"
"675"	"Експерт / фондова борса"	"2411"
"676"	"Експерт по тютюна"	"2212"
"677"	"Експерт, ВиК"	"2142"
"678"	"Експерт, безопасност на труда"	"2413"
"679"	"Експерт, данъчни консултации"	"2411"
"681"	"Експерт, задължително социално осигуряване"	"2412"
"682"	"Експерт, застрахователни полици"	"2418"
"683"	"Експерт, здравеопазване"	"2229"
"684"	"Експерт, здравно осигуряване"	"2412"
"685"	"Експерт, инвеститорски контрол"	"2416"
"686"	"Експерт, инженеринг и маркетинг"	"2414"
"687"	"Експерт, информационни технологии"	"2132"
"688"	"Експерт, компютъризация на управлението"	"2132"
"689"	"Експерт, културно-масова и спортна дейност"	"2445"
"690"	"Експерт, машинна обработка на информацията"	"2132"
"692"	"Експерт, международно сътрудничество"	"2415"
"693"	"Експерт, организационна дейност"	"2445"
"694"	"Експерт, организация и режим на работа"	"2413"
"695"	"Експерт, офис оформление"	"2142"
"696"	"Експерт, политика на цените"	"2414"
"697"	"Експерт, право"	"2429"
"699"	"Експерт, снабдяване, пласмент"	"2414"
"700"	"Експерт, социални дейности"	"2445"
"701"	"Експерт, социално подпомагане и ориентиране"	"2445"
"702"	"Експерт, социално-битова и жилищна политика"	"2445"
"703"	"Експерт, такси и тарифи"	"2418"
"704"	"Експерт, тарифиране / транспорт"	"2418"
"706"	"Експерт, труд и работна заплата"	"2413"
"707"	"Експерт, трудови отношения"	"2413"
"708"	"Експерт, управление на продажбите"	"2414"
"709"	"Експерт, цени и тарифи"	"2418"
"710"	"Експерт, чуждоезикова подготовка"	"2362"
"713"	"Екстрактьор / химични процеси"	"8154"
"715"	"Екструдерист / производство на каучукови изделия"	"8231"
"716"	"Екструдерист / производство на пластмасови изделия"	"8232"
"717"	"Ел. лаборант"	"3156"
"718"	"Ел. монтьор"	"7241"
"719"	"Електроавтомонтьор"	"7241"
"720"	"Електродчик / металургия"	"8122"
"721"	"Електроерозист, химическа обработка на повърхности"	"8224"
"722"	"Електроженист"	"7213"
"723"	"Електроинженер"	"2143"
"724"	"Електрокарист"	"8325"
"726"	"Електролитчик / металургия"	"8122"
"727"	"Електромеханик  / плавателен съд"	"3142"
"728"	"Електромеханошлосер"	"7242"
"729"	"Електромонтажник, електронни технически системи"	"7219"
"730"	"Електромонтьор, КИП и А"	"7243"
"731"	"Електромонтьор, аварийна група / енергетика"	"7242"
"732"	"Електромонтьор, машини и съоръжения"	"7241"
"736"	"Електромонтьор, телемеханични управлявани системи"	"7243"
"738"	"Електроник (електрончик)"	"7243"
"739"	"Електротехник"	"3114"
"742"	"Елтехник  / плавателен съд"	"3142"
"743"	"Емайлатор, химическа обработка на повърхности"	"8224"
"744"	"Ембриолог"	"2211"
"745"	"Енергетик / електро-лаборатория, ПТО"	"2143"
"746"	"Енергетик, инженер"	"2143"
"747"	"Енергетик, приложен специалист"	"3114"
"748"	"Енергетик, техник / цех, участък, смяна"	"3114"
"749"	"Ентомолог"	"2211"
"750"	"Епизоотолог"	"2223"
"751"	"Епископ"	"1145"
"752"	"Ергоном"	"2413"
"753"	"Есеист"	"2451"
"754"	"Естраден певец"	"3476"
"755"	"Етажен отговорник / хотел"	"5121"
"756"	"Етикетировач"	"9323"
"757"	"Етимолог"	"2446"
"758"	"Етнолог"	"2442"
"759"	"Ецер на клишета и цилиндри / полиграфия"	"7343"
"760"	"Железар, театрален"	"7333"
"761"	"Животновъд"	"6121"
"762"	"Животновъд, диви животни за кожи / ферма"	"6122"
"763"	"Животновъд, домашни животни за кожи"	"6121"
"764"	"Животновъд, племенни животни"	"6121"
"765"	"Жп посредник"	"3422"
"766"	"Журналист"	"2451"
"767"	"Жътвар"	"9211"
"768"	"Завалцовчик / производство на кондензатори"	"8215"
"769"	"Заварчик"	"7213"
"771"	"Заварчик, газово и електродъгово заваряванне"	"7213"
"772"	"Заварчик, специални методи"	"7213"
"773"	"Завеждащ  детски ясли на бюджетна издръжка"	"1154"
"775"	"Завеждащ административен отдел"	"1239"
"776"	"Завеждащ административна служба"	"4191"
